代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
600247.SH	2014-05-26	未及时披露公司重大事件	方一轩	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	李曙光	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	韩海霞	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	成清波	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	李军	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	郑江明	公司高管	公开批评	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	吉林成城集团股份有限公司	公司本身	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	黄俊岩	公司高管	公开谴责	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	倪永梅	公司高管	公开批评	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	徐昕欣	公司高管	公开批评	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	姜明辉	公司高管	公开批评	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
600247.SH	2014-05-26	未及时披露公司重大事件	徐才江	公司高管	公开批评	上海证券交易所		《股票上市规则》、《上海证券交易所纪律处分和监管措施实施办法》	否	批发和零售业	贸易
002549.SZ	2014-05-24	信息披露虚假或严重误导性陈述,涉嫌违反证券法律法规	湖南凯美特气体股份有限公司	公司本身	公开致歉	中国证券监督管理委员会湖南监管局		《证券法》	否	水利、环境和公共设施管理业	其他化学制品
000632.SZ	2014-05-24	涉嫌违反证券法律法规	林传德	公司高管	公开处罚	国证券监督管理委员会福建证监局	30	《中华人民共和国证券法》	否	批发和零售业	综合
002647.SZ	2014-05-23	未依法履行其他职责	浙江宏磊铜业股份有限公司	公司本身	公开谴责	中国证券监督管理委员会浙江监管局			否	制造业	金属制品
600146.SH	2014-05-23	未及时披露公司重大事件	邓永新	公司实际控制人	公开谴责	上海证券交易所		《上海证券交易所股票上市规则》,《上海证券交易所纪律处分和监管措施实施办法》,《上海证券交易所上市公司控股股东、实际控制人行为指引》	否	制造业	其他化学制品
600247.SH	2014-05-22	未按时披露定期报告,涉嫌违反证券法律法规	吉林成城集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《中华人民共和国证券法》	否	批发和零售业	贸易
002359.SZ	2014-05-21	涉嫌违反证券法律法规	周传升	公司高管	公开批评	深圳证券交易所中小板公司管理部	0.05	《股票上市规则》	否	制造业	其他输变电设备
002361.SZ	2014-05-21	涉嫌违反证券法律法规	王学良	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证劵法》	否	制造业	涂料涂漆
002361.SZ	2014-05-21	涉嫌违反证券法律法规	吴昌国	公司高管	公开处罚	中国证券监督管理委员会	6.79	《中华人民共和国证劵法》	否	制造业	涂料涂漆
002422.SZ	2014-05-21	涉嫌违法	四川科伦药业股份有限公司	公司本身	处罚决定	中国证券监督管理委员会			是	制造业	化学制剂
002359.SZ	2014-05-21	涉嫌违反证券法律法规	山东齐星铁塔科技股份有限公司	公司本身	公开批评	深圳证券交易所中小板公司管理部			否	制造业	其他输变电设备
002359.SZ	2014-05-21	涉嫌违反证券法律法规	王健	公司高管	公开批评	深圳证券交易所中小板公司管理部		《股票上市规则》	否	制造业	其他输变电设备
002361.SZ	2014-05-21	涉嫌违反证券法律法规	王敏雪	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证劵法》	否	制造业	涂料涂漆
600433.SH	2014-05-21	涉嫌违反证券法律法规	林广茂	公司高管	公开处罚	中国证券监督管理委员会		《证券法》	否	制造业	造纸
002359.SZ	2014-05-21	未及时披露公司重大事件	山东齐星铁塔科技股份有限公司	公司本身	公开批评	深圳证券交易所中小板公司管理部			否	制造业	其他输变电设备
300212.SZ	2014-05-20	涉嫌违反证券法律法规	张树德	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	信息传输、软件和信息技术服务业	行业应用软件
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	刘盛宁	公司高管	公开处罚	中国证券监督管理委员会	20	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	丁杰	公司高管	公开处罚	中国证券监督管理委员会	20	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	赵万龙	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	王开田	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	邱斌	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	汪纯夫	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	徐康宁	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	韩勇	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	南京纺织品进出口股份有限公司	公司本身	公开处罚	中国证券监督管理委员会	50	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	郭素强	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	杨京城	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	单晓钟	公司高管	公开处罚	中国证券监督管理委员会	30	《证券法》	是	批发和零售业	贸易
600250.SH	2014-05-17	信息披露虚假或严重误导性陈述	杨忠	公司高管	公开处罚	中国证券监督管理委员会	3	《证券法》	是	批发和零售业	贸易
002432.SZ	2014-05-15	业绩预测结果不准确或不及时	天津九安医疗电子股份有限公司	公司本身	公开致歉			《股票上市规则》	否	制造业	医疗器械
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	韦莉	公司高管	公开处罚	中国证券监督管理委员会	10	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	黄冠志	公司高管	公开处罚	中国证券监督管理委员会	10	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	贾广平	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件	东莞勤上光电股份有限公司	公司本身	公开处罚	中国证券监督管理委员会	40	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	祝炳忠	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	黄灿光	公司高管	公开处罚	中国证券监督管理委员会	5	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	李旭亮	公司高管	公开处罚	中国证券监督管理委员会	20	《证券法》	是	制造业	光电子器件
002638.SZ	2014-05-13	未及时披露公司重大事件,涉嫌违反证券法律法规	毛晓斌	公司高管	公开处罚	中国证券监督管理委员会	10	《证券法》	是	制造业	光电子器件
600606.SH	2014-05-10	涉嫌违反证券法律法规	李敏	公司高管	立案调查	中国证券监督管理委员会上海监管局		《中华人民共和国证券法》	是	房地产业	房地产
600606.SH	2014-05-10	涉嫌违反证券法律法规	高兴	公司高管	立案调查	中国证券监督管理委员会上海监管局		《中华人民共和国证券法》	是	房地产业	房地产
600388.SH	2014-05-10	涉嫌违反证券法律法规	吴京荣	公司高管	公开处罚	中国证券监督管理委员会	10.75	《证券法》	是	制造业	环保设备
