t,sid,y,x1,x2
2015-07-01,6,-0.050165,0.060578000000000014,-0.057443
2015-07-01,9,-0.099993,0.060578000000000014,-0.057443
2015-07-01,10,-0.08423499999999999,0.060578000000000014,-0.057443
2015-07-01,11,-0.100054,0.060578000000000014,-0.057443
2015-07-01,12,0.0059429999999999995,0.060578000000000014,-0.057443
2015-07-01,14,-0.100179,0.060578000000000014,-0.057443
2015-07-01,17,-0.100054,0.060578000000000014,-0.057443
2015-07-01,18,-0.000963,0.060578000000000014,-0.057443
2015-07-01,19,-0.052028,0.060578000000000014,-0.057443
2015-07-01,20,-0.099947,0.060578000000000014,-0.057443
2015-07-01,21,-0.099726,0.060578000000000014,-0.057443
2015-07-01,23,-0.081654,0.060578000000000014,-0.057443
2015-07-01,25,-0.100248,0.060578000000000014,-0.057443
2015-07-01,26,-0.100054,0.060578000000000014,-0.057443
2015-07-01,27,-0.099649,0.060578000000000014,-0.057443
2015-07-01,28,-0.075346,0.060578000000000014,-0.057443
2015-07-01,29,-0.100277,0.060578000000000014,-0.057443
2015-07-01,30,-0.09772,0.060578000000000014,-0.057443
2015-07-02,1,-0.012267,-0.057443,-0.045689
2015-07-02,2,-0.002861,-0.057443,-0.045689
2015-07-02,4,-0.100054,-0.057443,-0.045689
2015-07-02,5,-0.100538,-0.057443,-0.045689
2015-07-02,6,-0.099356,-0.057443,-0.045689
2015-07-02,8,0.10010000000000001,,-0.045689
2015-07-02,9,-0.10019,-0.057443,-0.045689
2015-07-02,10,-0.100054,-0.057443,-0.045689
2015-07-02,11,-0.099979,-0.057443,-0.045689
2015-07-02,12,-0.014957,-0.057443,-0.045689
2015-07-02,14,-0.100193,-0.057443,-0.045689
2015-07-02,17,-0.10017,-0.057443,-0.045689
2015-07-02,18,-0.100145,-0.057443,-0.045689
2015-07-02,19,-0.099985,-0.057443,-0.045689
2015-07-02,20,-0.099935,-0.057443,-0.045689
2015-07-02,21,-0.099836,-0.057443,-0.045689
2015-07-02,23,-0.100228,-0.057443,-0.045689
2015-07-02,25,-0.100108,-0.057443,-0.045689
2015-07-02,26,-0.099305,-0.057443,-0.045689
2015-07-02,27,-0.099874,-0.057443,-0.045689
2015-07-02,28,-0.085685,-0.057443,-0.045689
2015-07-02,29,-0.09988899999999999,-0.057443,-0.045689
2015-07-02,30,-0.066146,-0.057443,-0.045689
2015-07-03,1,-0.049509,-0.045689,-0.062389
2015-07-03,2,-0.035944,-0.045689,-0.062389
2015-07-03,4,-0.099961,-0.045689,-0.062389
2015-07-03,5,-0.09965,-0.045689,-0.062389
2015-07-03,6,-0.099968,-0.045689,-0.062389
2015-07-03,8,-0.100189,-0.045689,-0.062389
2015-07-03,9,-0.099978,-0.045689,-0.062389
2015-07-03,10,-0.099942,-0.045689,-0.062389
2015-07-03,11,-0.100303,-0.045689,-0.062389
2015-07-03,12,-0.091582,-0.045689,-0.062389
2015-07-03,14,-0.100002,-0.045689,-0.062389
2015-07-03,17,-0.099732,-0.045689,-0.062389
2015-07-03,18,-0.100155,-0.045689,-0.062389
2015-07-03,19,-0.100285,-0.045689,-0.062389
2015-07-03,20,-0.10001,-0.045689,-0.062389
2015-07-03,21,-0.100378,-0.045689,-0.062389
2015-07-03,23,-0.03684,-0.045689,-0.062389
2015-07-03,25,-0.09987499999999999,-0.045689,-0.062389
2015-07-03,26,-0.099846,-0.045689,-0.062389
2015-07-03,27,-0.099954,-0.045689,-0.062389
2015-07-03,28,0.015819,-0.045689,-0.062389
2015-07-03,29,-0.099962,-0.045689,-0.062389
2015-07-03,30,-0.099541,-0.045689,-0.062389
2015-07-06,1,0.06192,-0.062389,0.011211
2015-07-06,2,0.086077,-0.062389,0.011211
2015-07-06,4,-0.099985,-0.062389,0.011211
2015-07-06,5,-0.100203,-0.062389,0.011211
2015-07-06,6,-0.009623,-0.062389,0.011211
2015-07-06,9,-0.100138,-0.062389,0.011211
2015-07-06,10,-0.077361,-0.062389,0.011211
2015-07-06,11,-0.100422,-0.062389,0.011211
2015-07-06,12,0.041578000000000004,-0.062389,0.011211
2015-07-06,14,-0.100226,-0.062389,0.011211
2015-07-06,17,-0.100054,-0.062389,0.011211
2015-07-06,18,-0.100054,-0.062389,0.011211
2015-07-06,19,0.096775,-0.062389,0.011211
2015-07-06,20,-0.099858,-0.062389,0.011211
2015-07-06,21,-0.099874,-0.062389,0.011211
2015-07-06,23,-0.100054,-0.062389,0.011211
2015-07-06,25,-0.10031999999999999,-0.062389,0.011211
2015-07-06,26,-0.100131,-0.062389,0.011211
2015-07-06,27,-0.055548000000000014,-0.062389,0.011211
2015-07-06,28,-0.052242,-0.062389,0.011211
2015-07-06,29,-0.09985,-0.062389,0.011211
2015-07-06,30,0.100174,-0.062389,0.011211
2015-07-07,1,0.055422,0.011211,-0.027132
2015-07-07,2,-0.022903,0.011211,-0.027132
2015-07-07,4,-0.099939,0.011211,-0.027132
2015-07-07,5,-0.099722,0.011211,-0.027132
2015-07-07,6,-0.09957099999999999,0.011211,-0.027132
2015-07-07,11,-0.10036099999999999,0.011211,-0.027132
2015-07-07,12,-0.099974,0.011211,-0.027132
2015-07-07,14,-0.099927,0.011211,-0.027132
2015-07-07,17,-0.100054,0.011211,-0.027132
2015-07-07,18,-0.099929,0.011211,-0.027132
2015-07-07,19,-0.100054,0.011211,-0.027132
2015-07-07,21,-0.099954,0.011211,-0.027132
2015-07-07,25,-0.099685,0.011211,-0.027132
2015-07-07,26,-0.10013999999999999,0.011211,-0.027132
2015-07-07,27,-0.08348499999999999,0.011211,-0.027132
2015-07-07,28,-0.10012,0.011211,-0.027132
2015-07-07,29,-0.099602,0.011211,-0.027132
2015-07-07,30,0.047565,0.011211,-0.027132
2015-07-08,1,-0.099713,-0.027132,-0.066957
2015-07-08,2,-0.088087,-0.027132,-0.066957
2015-07-08,4,-0.051697,-0.027132,-0.066957
2015-07-08,6,-0.0075650000000000005,-0.027132,-0.066957
2015-07-08,11,-0.100168,-0.027132,-0.066957
2015-07-08,12,0.017708,-0.027132,-0.066957
2015-07-08,14,-0.099701,-0.027132,-0.066957
2015-07-08,17,-0.099701,-0.027132,-0.066957
2015-07-08,18,-0.099915,-0.027132,-0.066957
2015-07-08,19,-0.09988,-0.027132,-0.066957
2015-07-08,25,-0.100054,-0.027132,-0.066957
2015-07-08,26,-0.099864,-0.027132,-0.066957
2015-07-08,27,-0.100054,-0.027132,-0.066957
2015-07-08,28,-0.038523,-0.027132,-0.066957
2015-07-08,29,-0.100557,-0.027132,-0.066957
2015-07-08,30,0.083938,-0.027132,-0.066957
2015-07-09,1,0.081068,-0.066957,0.075785
2015-07-09,2,0.097231,-0.066957,0.075785
2015-07-09,4,0.099856,-0.066957,0.075785
2015-07-09,6,0.100487,-0.066957,0.075785
2015-07-09,11,0.09982,-0.066957,0.075785
2015-07-09,12,0.100295,-0.066957,0.075785
2015-07-09,14,0.099632,-0.066957,0.075785
2015-07-09,17,0.099848,-0.066957,0.075785
2015-07-09,18,0.10010000000000001,-0.066957,0.075785
2015-07-09,19,0.100235,-0.066957,0.075785
2015-07-09,25,0.100128,-0.066957,0.075785
2015-07-09,26,0.100263,-0.066957,0.075785
2015-07-09,27,0.099661,-0.066957,0.075785
2015-07-09,28,0.099965,-0.066957,0.075785
2015-07-09,29,0.100505,-0.066957,0.075785
2015-07-09,30,0.100219,-0.066957,0.075785
2015-07-10,1,0.042022000000000004,0.075785,0.061598
2015-07-10,2,0.028812000000000008,0.075785,0.061598
2015-07-10,4,0.099782,0.075785,0.061598
2015-07-10,6,0.100142,0.075785,0.061598
2015-07-10,11,0.09994600000000001,0.075785,0.061598
2015-07-10,12,0.099867,0.075785,0.061598
2015-07-10,14,0.099875,0.075785,0.061598
2015-07-10,17,0.099679,0.075785,0.061598
2015-07-10,18,0.099853,0.075785,0.061598
2015-07-10,19,0.099858,0.075785,0.061598
2015-07-10,25,0.100112,0.075785,0.061598
2015-07-10,26,0.099754,0.075785,0.061598
2015-07-10,27,0.099687,0.075785,0.061598
2015-07-10,28,0.09987700000000001,0.075785,0.061598
2015-07-10,29,0.1002,0.075785,0.061598
2015-07-10,30,0.100195,0.075785,0.061598
