,Open,High,low,Close,AvgPrice,Turn,Volume,Amount,Tnum,mean_volume,std_volume,zscore_volume,signal
2009-03-26,4.3972,4.5428,4.2918,4.4926,4.4022,4.587,34190356.0,300010701.44,21175.0,46125248.42,20695649.4115,-0.576686055251,0
2009-03-27,4.5127,4.7436,4.4575,4.5629,4.608,5.186,38655736.0,355051884.63,21956.0,46591965.76,20244987.4292,-0.39200961659,0
2009-03-30,4.5428,4.5478,4.4474,4.4575,4.4775,2.641,19687506.0,175581550.8,13552.0,46406379.14,20451335.4466,-1.30646104797,0
2009-03-31,4.3671,4.9042,4.3169,4.9042,4.7335,9.013,67187691.0,633480431.73,36753.0,46944973.12,20639844.0908,0.980759243674,0
2009-04-01,5.0096,5.0799,4.864,4.9092,4.9745,7.648,57011996.0,565100768.36,30707.0,47263762.18,20670363.8937,0.47160436411,0
2009-04-02,4.9343,5.0297,4.844,4.9393,4.9444,4.585,34177189.0,336702927.63,21583.0,45593460.72,18074405.5672,-0.631626399971,0
2009-04-03,4.9695,4.9745,4.6984,4.7185,4.8239,4.42,32950578.0,316747137.73,22577.0,43803104.16,14355073.8628,-0.756006291831,0
2009-04-07,4.7185,4.9343,4.7185,4.9142,4.8389,4.657,34713629.0,334553622.76,18204.0,43093658.04,13893720.6786,-0.603152260928,0
2009-04-08,4.859,4.9042,4.7285,4.7938,4.7988,3.147,23455268.0,224248772.03,16572.0,42452515.08,14047750.8112,-1.35233371771,0
2009-04-09,4.7687,4.9393,4.7235,4.849,4.8389,2.958,22049195.0,212662083.05,13942.0,41944314.9,14319916.917,-1.38933207611,0
2009-04-10,4.8741,5.2606,4.849,5.1702,5.0849,6.796,50656880.0,513341966.74,30074.0,42138207.02,14371887.016,0.592731696996,0
2009-04-13,5.2104,5.3359,5.1,5.1702,5.2154,4.444,33130668.0,344256554.47,20409.0,42218597.88,14308634.0727,-0.63513608873,0
2009-04-14,5.11,5.4062,5.0699,5.371,5.2606,4.867,36279782.0,380038776.7,23843.0,42378352.44,14194105.0396,-0.429655157755,0
2009-04-15,5.3108,5.3911,5.2104,5.3208,5.3008,3.47,25868912.0,273246077.07,14702.0,41855890.6,14313294.2945,-1.1169321521,0
2009-04-16,5.2706,5.3259,5.0297,5.1502,5.1652,3.39,25271297.0,260027824.72,18292.0,41810549.82,14363078.283,-1.15151170899,0
2009-04-17,5.1,5.1702,4.9193,4.9594,5.0146,3.55,26465775.0,264424281.05,20384.0,41701514.68,14460077.8712,-1.05364160662,0
2009-04-20,4.9494,5.11,4.9193,5.0749,5.0347,2.07,15427444.0,154696988.0,11359.0,41390471.8,14857231.0744,-1.7475011104,0
2009-04-21,4.9946,5.0448,4.8138,4.9594,4.9142,3.367,25097570.0,245674794.46,19077.0,41277371.7,14961026.0096,-1.08146337621,0
2009-04-22,4.9594,5.0297,4.4775,4.6181,4.8088,3.645,27173883.0,260191622.31,18758.0,40926136.86,15083822.4232,-0.911722073768,0
2009-04-23,4.6131,4.7988,4.5177,4.7687,4.6683,2.734,20376837.0,189475617.73,14574.0,40260754.16,15244206.7,-1.30435893132,0
2009-04-24,4.7135,4.854,4.6482,4.6532,4.7687,1.816,13536042.0,128634253.97,10507.0,39848363.9,15685258.6159,-1.67751916269,0
2009-04-27,4.6181,4.6181,4.332,4.4424,4.4675,2.409,17954662.0,159733703.28,14204.0,39407415.56,15987832.3231,-1.34181752263,0
2009-04-28,4.4173,4.5829,4.4123,4.5327,4.5227,1.977,14739540.0,132827385.11,9659.0,39029004.8,16346528.5572,-1.48590966669,0
2009-04-29,4.5177,4.9042,4.4876,4.7938,4.7486,3.169,23619095.0,223454229.84,18533.0,38613002.08,16470752.4741,-0.910335280892,0
2009-04-30,4.8138,4.9996,4.7586,4.9042,4.8791,3.112,23199920.0,225401101.47,16971.0,38114482.94,16553956.8668,-0.900966642601,0
2009-05-04,4.9042,5.0899,4.8691,5.0146,4.9895,2.972,22150667.0,220240620.36,15334.0,37535584.0,16596789.9318,-0.926981486372,0
2009-05-05,5.0397,5.2104,4.9795,5.0247,5.1,2.735,20387944.0,207194783.43,15801.0,36976452.62,16695835.716,-0.993571624818,0
2009-05-06,5.0247,5.5266,4.9795,5.5216,5.3108,7.827,58344100.0,617013799.59,35644.0,36875190.2,16546948.4923,1.29745431975,0
2009-05-07,5.5066,5.5668,5.2757,5.371,5.4011,5.318,39638371.0,426487112.92,25521.0,36167473.68,15612344.0373,0.222317501568,0
2009-05-08,5.3811,5.5417,5.2706,5.4363,5.4313,4.304,32084704.0,347118899.64,21986.0,35109742.54,13940426.1814,-0.216997565256,0
2009-05-11,5.4714,5.4965,5.0046,5.0096,5.2355,5.15,38386952.0,400369938.34,28552.0,34712771.54,13545462.887,0.271248054839,0
2009-05-12,5.0096,5.2054,4.9695,5.1953,5.1,3.285,24488571.0,248845688.0,15278.0,33840488.58,12731209.0289,-0.734566336846,0
2009-05-13,5.1953,5.2606,5.0548,5.0849,5.1451,3.582,26699194.0,273573366.37,16556.0,33334817.84,12495854.3876,-0.531026021443,0
2009-05-14,5.0949,5.2154,5.0247,5.1652,5.105,3.771,28109319.0,285796628.76,18545.0,32927481.14,12322968.5042,-0.390990380147,0
2009-05-15,5.2255,5.2255,5.0297,5.0699,5.0849,2.943,21939402.0,222266244.47,15811.0,32245783.2,11956521.036,-0.861988296512,0
2009-05-18,5.0498,5.11,4.849,5.0799,4.9745,2.894,21569435.0,213807218.59,17483.0,31592059.84,11617321.6034,-0.862731116705,0
2009-05-19,5.11,5.3208,5.0899,5.1702,5.2154,4.747,35382858.0,367612749.15,24379.0,31476402.82,11548648.1811,0.338260817954,0
2009-05-20,5.1953,5.2104,5.0699,5.0699,5.1401,2.657,19805918.0,202873345.4,14098.0,31027687.94,11557694.3399,-0.970934998798,0
2009-05-21,5.0448,5.105,4.9293,4.9594,4.9996,2.378,17726522.0,176510548.46,15126.0,30841608.14,11697415.4999,-1.12119520249,0
2009-05-22,4.9544,5.1502,4.8942,4.9745,5.0046,3.368,25107880.0,250425915.68,15186.0,30671450.0,11718099.3966,-0.474784332485,0
2009-05-25,4.7637,5.1953,4.6281,5.12,4.8891,8.478,63194371.0,615380528.09,31363.0,31523717.62,12493250.2776,2.5350211255,1
2009-05-26,5.0699,5.2957,4.9695,5.0949,5.1301,5.254,49393518.0,504732849.1,27749.0,31590014.46,12580554.3266,1.41516049911,0
2009-05-27,5.1702,5.2104,4.9996,5.0648,5.12,2.629,24717377.0,252124172.34,17148.0,31621769.7,12560751.4545,-0.549679907688,0
2009-06-01,5.105,5.1401,5.0548,5.0749,5.0899,2.983,28045110.0,284265207.34,17147.0,31479930.38,12560287.7376,-0.273466695329,0
2009-06-02,5.1,5.361,5.1,5.3108,5.2706,6.86,64486879.0,676919875.28,36718.0,31768915.16,13148426.6423,2.48835581093,1
2009-06-03,5.351,5.6873,5.3208,5.6521,5.5467,8.794,82670300.0,913364220.59,43161.0,32734752.36,14988889.9803,3.33150404772,1
2009-06-04,5.5618,5.8278,5.4714,5.7626,5.6722,6.708,63056914.0,712824048.23,34252.0,33301513.92,15589184.0347,1.90872081655,0
2009-06-05,5.7475,5.8529,5.6371,5.7023,5.7224,3.709,34867209.0,397653876.86,18999.0,33223005.64,15570839.5886,0.105595035556,0
2009-06-08,5.7023,5.863,5.5015,5.6622,5.7023,4.62,43426300.0,493478711.36,22468.0,33313858.34,15617724.5396,0.647497760277,0
2009-06-09,5.6572,5.6722,5.4463,5.6622,5.5718,3.441,32349396.0,358957391.04,14944.0,33218133.24,15608487.0906,-0.0556580041971,0
2009-06-10,5.6822,5.8429,5.5718,5.7023,5.7023,3.084,28989495.0,329331879.9,14407.0,33114116.02,15619201.8002,-0.264073739028,0
2009-06-11,5.6923,5.8479,5.622,5.7626,5.7626,3.27,30742926.0,352924106.65,14136.0,32955859.82,15601984.7754,-0.141836686284,0
2009-06-12,5.7977,5.7977,5.5216,5.6421,5.6421,2.168,20382073.0,229068776.23,12082.0,32969751.16,15590234.8892,-0.807407858154,0
2009-06-15,5.612,5.627,5.4714,5.612,5.5467,1.532,14405569.0,159124633.52,9000.0,31914108.72,15001876.1925,-1.1670900023,0
2009-06-16,5.5317,5.5919,5.4714,5.5618,5.5266,1.328,12479696.0,137398668.97,7265.0,31023462.72,14802018.6933,-1.25278633302,0
2009-06-17,5.5116,5.8579,5.4815,5.7676,5.6973,2.765,25993324.0,294953048.0,14760.0,30859785.42,14811678.3114,-0.328555705687,0
2009-06-18,5.7676,6.0286,5.7324,6.0135,5.8881,4.968,46703152.0,547849374.99,25318.0,31134836.9,14978054.0756,1.03940839186,0
2009-06-19,5.9633,6.0738,5.8881,5.9132,5.9533,2.694,25323947.0,300261058.14,14521.0,30947043.26,14991125.5767,-0.375095000789,0
2009-06-22,5.9483,6.0085,5.7124,5.7726,5.8379,2.244,21097518.0,245390938.78,13330.0,30899888.26,15018854.6319,-0.652670959286,0
2009-06-23,5.7726,5.7726,5.7726,5.7726,,0.0,0.0,0.0,0.0,30458904.36,15596623.5956,-1.95291655102,0
2009-06-24,5.7726,5.863,5.6973,5.7726,5.7676,2.852,26811482.0,308081771.28,14023.0,29981996.4,15328679.3508,-0.206835457082,0
2009-06-25,5.8128,5.8178,5.7124,5.7324,5.7575,1.402,13179156.0,151220235.42,8564.0,29582966.16,15503727.121,-1.05805591339,0
2009-06-26,5.7324,5.9935,5.6471,5.9081,5.8077,3.092,29063504.0,336244718.73,17482.0,29438640.6,15473672.9559,-0.0242435394019,0
2009-06-29,5.873,6.2244,5.873,6.1139,6.1139,3.796,35679611.0,434436016.09,20493.0,29634854.58,15489677.2312,0.390244181966,0
2009-06-30,6.0838,6.1742,5.9483,5.9533,6.0688,2.225,20919200.0,252974917.26,12632.0,29547812.64,15526881.312,-0.555720911791,0
2009-07-01,5.9433,6.2796,5.9433,6.2344,6.1842,3.759,35338137.0,435194603.87,19223.0,29725259.88,15541631.1522,0.361151095727,0
2009-07-02,6.2946,6.7765,6.2946,6.5657,6.5406,5.953,55962987.0,729456841.25,25804.0,30535970.74,15835055.934,1.60574211837,0
2009-07-03,6.5356,7.2233,6.4302,7.2233,7.0325,6.031,56696437.0,794217537.19,29579.0,31167948.08,16238983.6125,1.57204967559,0
2009-07-06,7.419,7.5194,7.1129,7.2383,7.2936,3.662,34426723.0,500163701.55,23667.0,31313004.88,16234970.9678,0.191790803086,0
2009-07-07,7.1731,7.1781,6.9321,6.9673,7.0175,2.964,27862576.0,389535204.98,18675.0,31462719.66,16166433.3525,-0.222692512411,0
2009-07-08,6.9171,7.2434,6.8167,7.1881,7.0024,3.804,35755690.0,498783202.5,21059.0,31907112.62,15967770.0685,0.24102159309,0
2009-07-09,7.1379,7.1831,6.9271,7.0978,7.0426,2.322,21829276.0,306340453.59,15974.0,31984604.9,15907966.1901,-0.638380090744,0
2009-07-10,7.1028,7.2534,6.9372,7.1179,7.0777,2.885,27124623.0,382519632.3,18183.0,32232306.56,15729385.8502,-0.32472237687,0
2009-07-13,7.0275,7.0978,6.907,6.9472,7.0074,2.356,22150554.0,309256157.43,15628.0,32202935.74,15747158.1959,-0.638361640554,0
2009-07-14,6.9572,7.4291,6.9572,7.3789,7.2183,3.715,34926009.0,502354875.48,24624.0,32437457.52,15697580.3305,0.15853089633,0
2009-07-15,7.3287,7.409,7.2132,7.2233,7.2634,2.284,21474839.0,310699032.98,16106.0,32423940.96,15706906.8352,-0.697088362138,0
2009-07-16,7.2233,7.3036,7.0777,7.1129,7.163,2.136,20074982.0,286420126.01,16308.0,32417681.72,15711862.6702,-0.785565656922,0
2009-07-17,7.0827,7.1881,6.9271,7.0978,7.0526,2.439,22926307.0,322210139.09,18058.0,31709325.86,15312451.5345,-0.573586720598,0
2009-07-20,7.0677,7.0677,6.902,7.0074,6.9673,2.293,21556686.0,299122740.11,17087.0,31347692.16,15334870.7736,-0.638479861002,0
2009-07-21,6.9773,7.1731,6.9171,7.0275,7.0928,3.026,28444000.0,401907147.58,18306.0,31274878.08,15339942.5056,-0.184542939386,0
2009-07-22,6.9773,7.0777,6.902,7.0175,6.9673,2.623,24654378.0,342147253.27,16505.0,31000226.6,15332941.5431,-0.413870266327,0
2009-07-23,7.0376,7.2634,7.0275,7.1379,7.1731,2.803,26352282.0,376650940.6,20807.0,31037500.82,15319047.7562,-0.305842693002,0
2009-07-24,7.2333,7.404,6.8769,6.9924,7.0928,3.162,29719283.0,419957467.07,24331.0,31097902.6,15307542.73,-0.0900614569114,0
2009-07-27,6.9974,7.0275,6.8016,6.9522,6.902,3.041,28584969.0,392958011.52,21674.0,31107415.6,15305795.2448,-0.164803367591,0
2009-07-28,6.9171,7.1229,6.7514,7.0074,6.9372,3.282,30851353.0,426348003.75,25420.0,31285654.62,15248637.0571,-0.0284813402255,0
2009-07-29,6.9522,6.9723,6.3047,6.4904,6.651,3.354,31526775.0,417587440.22,29148.0,31484801.42,15184038.2867,0.00276432258715,0
2009-07-30,6.4904,6.6259,6.0286,6.2645,6.2495,2.853,26819294.0,334009798.9,20482.0,31313530.14,15187468.8797,-0.295917389236,0
2009-07-31,6.4001,6.4452,6.1742,6.4402,6.3499,3.101,29160036.0,368936018.45,20269.0,31500612.5,15100184.9881,-0.155003167302,0
2009-08-03,6.4653,6.4904,6.2645,6.4001,6.3499,2.584,24303369.0,307331837.9,19405.0,31632149.44,15006103.1078,-0.488386650908,0
2009-08-04,6.4503,6.5958,6.38,6.5456,6.5005,2.786,26204389.0,339363177.02,21262.0,31654079.62,14997172.4128,-0.363381207469,0
2009-08-05,6.5506,6.6008,6.3499,6.4252,6.4503,1.749,16447392.0,211415902.14,14437.0,30719140.04,14437473.6369,-0.988521149818,0
2009-08-06,6.4727,6.9483,6.3406,6.7211,6.6735,3.624,35787770.0,451959665.14,29474.0,30447025.08,14204661.4192,0.375985372857,0
2009-08-07,6.7052,6.7052,6.3406,6.3565,6.4938,2.328,22985978.0,282581540.37,19380.0,30412397.1,14221015.1316,-0.522214415166,0
2009-08-10,6.404,6.4463,6.0659,6.1874,6.2349,2.264,22353123.0,263747193.71,19087.0,30298557.36,14263072.1808,-0.557063321231,0
2009-08-11,6.2032,6.33,6.1715,6.2297,6.2402,1.477,14588468.0,172263084.93,11256.0,29300589.14,13549979.0771,-1.08576707435,0
2009-08-12,6.2244,6.2666,5.976,6.0817,6.124,2.268,22395376.0,259464134.8,15151.0,28095090.66,11178687.191,-0.509873347613,0
2009-08-13,6.0817,6.2878,5.9972,6.2085,6.1715,2.604,25713691.0,300291341.06,18640.0,27348226.2,9978181.26389,-0.163810934756,0
2009-08-14,6.1768,6.33,6.0236,6.0236,6.1557,1.727,17056795.0,198772265.28,15292.0,26992017.92,10022093.148,-0.991332127261,0
2009-08-17,5.9285,5.9285,5.4212,5.548,5.5797,2.921,28846235.0,304559430.48,19667.0,26700416.62,9742371.30111,0.220256271669,0
2009-08-18,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,26053428.7,10410794.7716,-2.50253984172,-1
2009-08-19,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,25473638.8,11032605.2822,-2.30894137407,-1
2009-08-20,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,24858780.28,11576223.8058,-2.14739976498,-1
2009-08-21,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,24451138.82,12084775.7095,-2.0233010035,-1
2009-08-24,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,24163027.44,12493951.7626,-1.93397796783,0
2009-08-25,5.548,5.548,5.548,5.548,,0.0,0.0,0.0,0.0,23913433.52,12851649.2287,-1.86072877453,0
2009-08-26,5.7066,6.1028,5.5745,6.1028,5.8704,4.724,46645647.0,518350915.25,30813.0,24326479.98,13245697.5867,1.68501257664,0
2009-08-27,5.9602,6.0764,5.8598,5.9443,5.976,2.89,28541839.0,322696013.84,21434.0,23963253.72,12863041.3918,0.355948888022,0
2009-08-28,5.8862,5.9813,5.6431,5.6749,5.77,1.778,17558064.0,191797045.55,14512.0,23807936.06,12893126.3517,-0.484744497923,0
2009-08-31,5.5533,5.5533,5.1095,5.1095,5.2204,2.102,20756273.0,205007958.03,15252.0,23801111.16,12894680.6002,-0.2361313362,0
2009-09-01,5.0144,5.3314,4.8294,4.9562,5.0566,2.313,22841441.0,218653107.19,14870.0,24257939.98,12430508.9189,-0.113953418098,0
2009-09-02,4.9562,5.1359,4.8717,5.0302,5.0197,1.589,15692400.0,149148923.29,9611.0,24035558.34,12483242.045,-0.668348679768,0
2009-09-03,5.0249,5.4318,5.0038,5.4107,5.2891,2.645,26122311.0,261565254.32,18851.0,24294421.44,12387351.8652,0.147560962172,0
2009-09-04,5.4265,5.8069,5.4265,5.5956,5.6537,3.146,31066272.0,332288984.01,21352.0,24334476.8,12406311.2768,0.542610535057,0
2009-09-07,5.6379,5.8175,5.5903,5.6326,5.7118,2.35,23205393.0,250814477.94,15484.0,24084992.44,12298466.8476,-0.0715210644464,0
2009-09-08,5.6009,5.8915,5.4424,5.8598,5.7594,3.185,31454403.0,342891672.52,20919.0,24295696.5,12333319.9045,0.580436294156,0
2009-09-09,5.8492,5.9549,5.7805,5.9021,5.8651,2.187,21595516.0,239723522.21,14910.0,24020844.08,12234950.3584,-0.198229499013,0
2009-09-10,5.9021,5.9021,5.9021,5.9021,,0.0,0.0,0.0,0.0,22901584.34,11805455.191,-1.93991540093,0
2009-09-11,5.9179,6.1557,5.8915,6.0236,6.0342,2.374,23443483.0,267822744.92,16389.0,22236525.26,10752461.7494,0.112249433491,0
2009-09-14,6.0342,6.2349,6.0342,6.1927,6.1345,1.916,18916427.0,219694339.46,13697.0,21926319.34,10616474.4867,-0.283511474904,0
2009-09-15,6.2349,6.3036,6.1293,6.1662,6.2032,2.245,22171618.0,260259302.63,14441.0,21812500.18,10581983.422,0.0339367210927,0
2009-09-16,6.1028,6.1821,5.9073,5.9919,6.0183,2.454,24236924.0,276079726.91,16767.0,21582124.86,10395988.1716,0.255367656848,0
2009-09-17,6.0342,6.4357,6.0289,6.2666,6.2614,3.161,31213997.0,370019487.96,22366.0,21769819.28,10484879.6385,0.900742597498,0
2009-09-18,6.3935,6.4991,6.0077,6.1187,6.3089,4.284,42306855.0,505083554.04,28267.0,22073463.92,10856379.9173,1.86373277595,0
2009-09-21,6.0236,6.2244,5.7594,6.1715,5.9813,1.916,18917871.0,214164198.15,15230.0,22008810.26,10865533.4867,-0.284471928028,0
2009-09-22,6.0817,6.1768,5.8492,5.8651,5.9707,1.936,19118192.0,215970629.33,14574.0,21692653.92,10710889.9272,-0.240359292038,0
2009-09-23,5.8651,5.9338,5.3842,5.5058,5.5692,3.305,32632068.0,343791008.64,21492.0,21915798.5,10821905.8362,0.990238656864,0
2009-09-24,5.4212,5.6431,5.1782,5.4688,5.3895,2.552,25197435.0,257099685.15,15004.0,22018247.56,10828368.2536,0.29359801639,0
2009-09-25,5.4424,5.4846,5.3156,5.3895,5.4001,1.443,14244929.0,145561867.64,9221.0,21844620.0,10882973.9481,-0.698310134369,0
2009-09-28,5.3948,5.4793,5.2152,5.2574,5.3473,1.149,11348107.0,114832245.19,6858.0,21640448.42,10983778.9055,-0.937049216717,0
2009-09-29,5.2416,5.3895,5.1993,5.3367,5.2997,1.412,13941527.0,139819841.78,8134.0,21350398.96,10991931.3596,-0.674028222851,0
2009-09-30,5.3631,5.5216,5.3631,5.4265,5.4476,0.828,8179882.0,84295190.04,5920.0,21020909.04,11136832.8539,-1.15302323456,0
2009-10-09,5.5216,5.7752,5.4582,5.7541,5.6696,1.44,14223898.0,152680215.96,10249.0,20778341.36,11150416.0463,-0.58782052013,0
2009-10-12,5.7594,5.7858,5.6643,5.7541,5.7435,0.863,9409187.0,102244859.04,6830.0,20372139.44,11187934.7876,-0.979890627551,0
2009-10-13,5.7541,5.9443,5.6801,5.9285,5.8387,1.546,15264690.0,168638048.03,10872.0,20105733.86,11146895.9983,-0.434295238847,0
2009-10-14,5.9179,6.1451,5.8704,5.9972,6.05,2.824,27888471.0,319262109.38,15903.0,20046476.22,11096366.6813,0.706717343183,0
2009-10-15,5.9972,6.0923,5.9707,5.9972,6.0236,1.598,15777884.0,179812020.36,8473.0,19731498.4,10986820.8535,-0.359850629469,0
2009-10-16,6.0183,6.0606,5.8228,5.9655,5.9338,1.214,11985179.0,134628107.84,8139.0,19434816.1,10991804.9151,-0.677744661366,0
2009-10-19,5.9972,6.3459,5.9813,6.2772,6.2349,2.864,28282316.0,333618546.97,17848.0,19417261.7,10976646.763,0.807628640276,0
2009-10-20,6.2931,6.4199,6.2455,6.2931,6.3248,1.839,18157071.0,217342397.31,12086.0,19294335.74,10955206.0407,-0.103810438231,0
2009-10-21,6.2878,6.5044,6.2349,6.3459,6.404,2.437,24067537.0,291579474.74,15047.0,19251598.7,10931842.388,0.440542236988,0
2009-10-22,6.3353,6.4886,6.2349,6.367,6.3829,2.11,20835985.0,251628195.77,12867.0,19339370.56,10926484.6108,0.136971266909,0
2009-10-23,6.3829,6.8637,6.3829,6.552,6.6576,3.927,38777075.0,488492262.15,25788.0,19399156.66,11026046.1787,1.75746754783,0
2009-10-26,6.5678,6.7263,6.5308,6.6207,6.6048,2.406,23755649.0,296943270.14,13316.0,19414550.08,11031691.7428,0.393511622804,0
2009-10-27,6.4991,6.6101,6.2878,6.2931,6.4463,2.114,20875491.0,254691236.75,14793.0,19384997.44,11025636.5288,0.135184354763,0
2009-10-28,6.2772,6.7105,6.2614,6.6629,6.5256,3.327,32849601.0,405628440.03,20389.0,19750220.1,11165076.6169,1.17324594801,0
2009-10-29,6.5308,6.7633,6.404,6.7263,6.5784,2.969,29322845.0,365043175.24,17616.0,19888769.48,11241292.647,0.839234046854,0
2009-10-30,6.8267,6.869,6.6048,6.6101,6.7211,3.095,30562244.0,388665266.82,15825.0,19985740.54,11313248.0916,0.934877709249,0
2009-11-02,6.3882,6.795,6.2931,6.6682,6.5256,3.346,33038477.0,408102336.99,18880.0,20305374.18,11453701.354,1.11170201025,0
2009-11-03,6.6471,7.186,6.5467,7.0117,6.9218,6.239,61613322.0,807202655.16,34034.0,20960715.92,12809517.4042,3.17362510992,1
2009-11-04,6.943,7.0698,6.869,6.9166,6.9641,2.676,26421673.0,348158093.78,16212.0,21489149.38,12467599.9807,0.39562735632,0
2009-11-05,6.8796,7.2494,6.8796,7.1015,7.1121,3.904,38546839.0,518732568.05,20091.0,22260086.16,12302376.9669,1.32387041007,0
2009-11-06,7.1385,7.408,7.0804,7.334,7.2864,3.535,34905436.0,481177425.48,22717.0,22958194.88,12000085.9863,0.995596292697,0
2009-11-09,7.4238,7.4238,6.9747,7.2389,7.1913,2.61,25775026.0,350845902.84,18836.0,23473695.4,11538462.6592,0.199448632627,0
2009-11-10,7.2389,7.3604,7.186,7.2442,7.2811,1.863,18398227.0,253488172.57,12919.0,23841659.94,11057960.4856,-0.492263735893,0
2009-11-11,7.2442,7.2442,7.0275,7.0698,7.0962,2.084,20574495.0,276215255.14,13481.0,24253149.84,10522502.0654,-0.349598870794,0
2009-11-12,7.0804,7.2653,6.9483,7.0011,7.0962,1.768,17455568.0,234347927.32,13908.0,23669348.26,10054110.1471,-0.61803383582,0
2009-11-13,7.0275,7.0592,6.8162,6.9641,6.9324,1.884,18604063.0,243994620.32,14340.0,23470592.74,10054050.0242,-0.48403675417,0
2009-11-16,7.0222,7.1543,6.943,7.1332,7.0381,3.315,32738164.0,436015375.94,20988.0,23774194.74,10100953.0212,0.887437971568,0
2009-11-17,7.186,7.371,7.1015,7.2283,7.2336,2.754,27196685.0,372444600.01,19924.0,23903002.98,10102747.0044,0.326018459987,0
2009-11-18,7.2336,7.2336,6.9694,7.0698,7.0592,2.907,28704824.0,383568995.52,21301.0,24020270.64,10124180.3304,0.462709395441,0
2009-11-19,7.0751,7.1966,6.9747,7.1755,7.0804,2.729,26951233.0,361099773.55,18800.0,24245447.3,10060180.3705,0.268959959001,0
2009-11-20,7.1279,7.334,7.0117,7.2389,7.1966,3.394,33515849.0,456449371.11,22364.0,24393318.06,10142332.6499,0.899450969994,0
2009-11-23,7.2389,7.2706,7.0698,7.1596,7.1385,3.213,31727032.0,428564070.04,23212.0,24406533.26,10151630.9952,0.721115527488,0
2009-11-24,7.1966,7.3445,6.8849,6.9218,7.1596,3.619,35733878.0,484217887.81,28173.0,24657102.96,10275244.397,1.07800599304,0
2009-11-25,6.8849,7.0804,6.6841,6.9905,6.869,3.451,34081824.0,443100646.96,23952.0,24709651.38,10317347.9186,0.908389703825,0
2009-11-26,6.98,7.371,6.8849,6.9958,7.1755,4.195,41428387.0,562790321.43,31351.0,25106308.8,10573249.9991,1.54371439258,0
2009-11-27,6.8531,6.8531,6.3776,6.4463,6.6048,3.213,31727945.0,396733551.55,20846.0,25740867.7,9970643.88665,0.600470477941,0
2009-11-30,6.589,6.6735,6.4569,6.6682,6.589,1.618,15973375.0,199144041.58,11297.0,25591465.54,10061325.351,-0.955946677447,0
2009-12-01,6.6682,6.7897,6.5414,6.7422,6.6524,2.773,27382804.0,344706625.43,17585.0,25760793.08,10017843.5562,0.161912183086,0
2009-12-02,6.7475,6.9747,6.7211,6.8637,6.8743,2.31,22808169.0,296805348.92,17516.0,25773524.1,10013592.796,-0.296132982477,0
2009-12-03,6.869,6.869,6.6576,6.7528,6.7686,1.636,16155056.0,206919689.64,14063.0,25611886.74,10103724.7632,-0.935974698599,0
2009-12-04,6.7158,6.8426,6.4463,6.6629,6.6259,2.329,22994639.0,288295589.11,17251.0,25447499.58,10077548.9407,-0.243398528198,0
2009-12-07,6.6735,6.795,6.589,6.7792,6.6682,2.055,20295384.0,256064200.83,16280.0,25007270.16,9803070.08614,-0.480654133715,0
2009-12-08,6.8162,6.9218,6.7052,6.7263,6.8056,2.677,26432424.0,340404272.59,17443.0,25157561.22,9765338.41517,0.130549779823,0
2009-12-09,6.6524,6.6682,6.4886,6.6154,6.5573,2.045,20190964.0,250566689.94,17199.0,25179016.66,9752969.17046,-0.511439395821,0
2009-12-10,6.5784,6.6576,6.4674,6.552,6.5361,1.588,15680042.0,193986600.72,13162.0,24839976.14,9783195.81352,-0.936292630199,0
2009-12-11,6.5784,6.6471,6.5203,6.5414,6.5837,0.872,8612222.0,107276132.14,7833.0,24508271.88,10048399.1392,-1.58194849347,0
2009-12-14,6.5097,6.5361,6.2297,6.3406,6.3406,2.333,23040177.0,276399912.94,18563.0,24684176.84,9941479.69267,-0.165367720986,0
2009-12-15,6.3142,6.3142,6.0659,6.0764,6.1504,3.837,37888939.0,440953048.63,26543.0,25214993.48,9923425.77364,1.27717441629,0
2009-12-16,6.0764,6.1768,5.9919,6.0394,6.0659,3.052,30133299.0,346074077.24,21376.0,25538828.92,9811592.257,0.468269569266,0
2009-12-17,6.0764,6.1557,5.9655,6.1345,6.0659,1.976,19512511.0,224021801.83,16815.0,25765481.5,9529240.37935,-0.656187718126,0
2009-12-18,6.0342,6.0342,5.7171,5.7435,5.8598,2.217,21895167.0,242734449.44,16339.0,25918906.88,9400509.00212,-0.428034256346,0
2009-12-21,5.6801,5.8387,5.6379,5.8017,5.733,1.684,16633692.0,180552994.66,10474.0,26063396.98,9194840.39085,-1.02554308494,0
2009-12-22,5.8017,5.8228,5.4424,5.5058,5.6062,1.273,12565992.0,133377968.31,10433.0,26009423.02,9267159.05456,-1.45065288519,0
2009-12-23,5.5005,5.6009,5.4635,5.5269,5.5163,1.102,10887003.0,113706343.11,8552.0,25669393.66,9505645.34503,-1.55511699873,0
2009-12-24,5.4952,5.6801,5.4424,5.6643,5.5903,2.238,22103243.0,233828959.22,13948.0,25795900.84,9412955.29478,-0.392295270121,0
