代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李生玉	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	严新林	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李清华	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	刘永	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杜彦山	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	查金堂	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杨天保	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杜建萍	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	王森	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	孙效东	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杨智	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张严德	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	贺明山	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
000858.SZ	2009-09-09	涉嫌违反证券法律法规	宜宾五粮液股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《中华人民共和国证券法》	否	制造业	白酒
600459.SH	2009-09-05	未依法履行其他职责			公开处罚	元江县哈尼族彝族傣族自治县林业局	0	《中华人民共和国森林法》	否	制造业	小金属
600143.SH	2009-09-04	未依法履行其他职责	夏世勇	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	塑料制品
600585.SH	2009-09-04	未依法履行其他职责	王建超	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	水泥
600720.SH	2009-09-04	未依法履行其他职责	卢宪斌	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	水泥
600143.SH	2009-09-04	未依法履行其他职责	李建军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	塑料制品
002126.SZ	2009-08-31	未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中华人民共和国证券法》,《深圳证券交易所上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	是	制造业	汽车零部件
600126.SH	2009-08-28	涉嫌违反证券法律法规	杭州钢铁股份有限公司	公司本身	立案调查				是	制造业	普钢
600160.SH	2009-08-27	涉嫌违反证券法律法规	浙江巨化股份有限公司	公司本身	立案调查				否	制造业	氟化工
000010.SZ	2009-08-17	涉嫌违反证券法律法规	北京深华新股份有限公司	公司本身	立案调查	中国证券监督管理委员会深圳监管局			否	建筑业	专业工程
600185.SH	2009-08-12	涉嫌违反证券法律法规	格力地产股份有限公司	公司本身	立案调查	中国证券监督管理委员会陕西监管局			是	房地产业	房地产
600678.SH	2009-08-12	未依法履行其他职责			公开谴责	上海证券交易所	0	《关于规范上市公司对外担保行为的通知》,《上海证券交易所股票上市规则》,《董事声明及承诺书》	否	制造业	其他建材
000603.SZ	2009-08-07	信息披露虚假或严重误导性陈述,未按时披露定期报告			公开处罚	中国证券监督管理委员会	40	《中华人民共和国证券法》,《中华人民共和国行政处罚法》	否	采矿业	铅锌
600466.SH	2009-08-06	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	房地产业	房地产
002175.SZ	2009-08-03	业绩预测结果不准确或不及时	桂林广陆数字测控股份有限公司	公司本身	公开批评	深圳证券交易所		《深圳证券交易所股票上市规则》	否	制造业	影视娱乐
000546.SZ	2009-07-28	业绩预测结果不准确或不及时			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中华人民共和国公司法》	是	制造业	水泥
600509.SH	2009-07-24	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	是	电力、热力、燃气及水生产和供应业	其他发电
002213.SZ	2009-07-18	未依法履行其他职责			公开致歉	中国证券监督管理委员会	0	《深圳证券交易所股票上市规则》,《上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理规则》	否	制造业	汽车零部件
600986.SH	2009-07-17	涉嫌违反证券法律法规	科达集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会济南稽查局		《证券法》	否	建筑业	基础建设
600466.SH	2009-07-17	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	孙继林	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	房地产业	房地产
600466.SH	2009-07-17	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	曾雁鸣	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	是	房地产业	房地产
002072.SZ	2009-06-25	信息披露虚假或严重误导性陈述,未依法履行其他职责			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》,《中华人民共和国行政处罚法》	否	制造业	棉纺
002119.SZ	2009-06-24	未依法履行其他职责			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	否	制造业	半导体材料
600131.SH	2009-06-22	未依法履行其他职责	吕道斌	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
002119.SZ	2009-06-17	涉嫌违反证券法律法规	宁波康强电子股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	制造业	半导体材料
600727.SH	2009-06-13	涉嫌违反证券法律法规	山东鲁北化工股份有限公司	公司本身	立案调查	中国证券监督管理委员会济南稽查局			否	制造业	磷肥
600678.SH	2009-06-09	涉嫌违反证券法律法规	四川金顶（集团）股份有限公司	公司本身	立案调查	乐山市公安局		《中华人民共和国刑事诉讼法》	否	制造业	其他建材
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	姚兴友	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	袁绍恕	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	于涛	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	孙德荣	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
600678.SH	2009-06-03	涉嫌违反证券法律法规	四川金顶（集团）股份有限公司	公司本身	立案调查	乐山市公安局			否	制造业	其他建材
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	周庆春	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	林洪志	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	邓辉	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	段守江	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	赵全胜	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	石万林	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	2009-06-03	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张启民	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
