代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11
sid	date	d	d	d	d	d	c	d	d	d	d
600703.SS	20060417	涉嫌违反证券法律法规	三安光电股份有限公司	公司本身	立案调查	中国证监会武汉证监局		《中华人民共和国证券法》	否	制造业	光电子器件
002012.SZ	20060419	涉嫌违反证券法律法规	浙江凯恩特种材料股份有限公司	公司本身	立案调查	国家商务部			否	制造业	造纸
600703.SS	20060421	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	制造业	光电子器件
000421.SZ	20060519	涉嫌违反证券法律法规	南京中北(集团)股份有限公司	公司本身	立案调查	中国证券监督管理委员会江苏监管局			是	电力、热力、燃气及水生产和供应业	燃气
000732.SZ	20060530	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	房地产业	房地产
000413.SZ	20060530	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	制造业	显示器件
000038.SZ	20060530	未及时披露公司重大事项	王峰	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	房地产业	房地产
000921.SZ	20060530	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	白色家电
000592.SZ	20060530	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	农、林、牧、渔业	林业种植
000688.SZ	20060530	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	采矿业	铅锌
600800.SS	20060530	未按时披露定期报告			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	制造业	电子设备制造
000688.SZ	20060531	涉嫌违反证券法律法规	朝华科技（集团）股份有限公司	公司本身	立案调查	中国证券监督管理委员会重庆监管局			否	采矿业	铅锌
000732.SZ	20060531	涉嫌违反证券法律法规	泰禾集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会福建监管局			是	房地产业	房地产
000592.SZ	20060531	涉嫌违反证券法律法规	福建中福实业股份有限公司	公司本身	立案调查	中国证券监督管理委员会福建监管局			是	农、林、牧、渔业	林业种植
600898.SS	20060601	涉嫌违反证券法律法规	三联商社股份有限公司	公司本身	立案调查	中国证监会济南稽查局			否	批发和零售业	连锁
000413.SZ	20060601	涉嫌违反证券法律法规	石家庄宝石电子玻璃股份有限公司	公司本身	立案调查	中国证券监督管理委员会			是	制造业	显示器件
000921.SZ	20060602	涉嫌违反证券法律法规	海信科龙电器股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	制造业	白色家电
600800.SS	20060603	涉嫌违反证券法律法规	天津环球磁卡股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	制造业	电子设备制造
600311.SS	20060606	业绩预测结果不准确或不及时,未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	采矿业	黄金
000780.SZ	20060609	涉嫌违反证券法律法规	内蒙古平庄能源股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	采矿业	煤炭开采洗选
600751.SS	20060610	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	是	交通运输、仓储和邮政业	航运
000587.SZ	20060614	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	珠宝首饰
000921.SZ	20060615	未及时披露公司重大事项	蔡拾贰	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈庇昌	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李公民	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李振华	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	徐小鲁	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项	梁垣英	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项	陈同兴	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	顾雏军	公司高管	公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项	徐铁峰	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李志成	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	严友松	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张宏	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	方志国	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项	王国端	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	晏果茹	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	刘从梦	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	制造业	白色家电
000921.SZ	20060615	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	姜宝军	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	白色家电
600645.SS	20060616	涉嫌违反证券法律法规	中源协和干细胞生物工程股份公司	公司本身	立案调查	天津市公安局			是	科学研究和技术服务业	生物医药
000038.SZ	20060617	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	房地产业	房地产
000863.SZ	20060620	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	房地产业	房地产
600645.SS	20060622	涉嫌违反证券法律法规	中源协和干细胞生物工程股份公司	公司本身	立案调查	中国证券监督管理委员会			是	科学研究和技术服务业	生物医药
600734.SS	20060622	涉嫌违反证券法律法规	福建实达集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	批发和零售业	通信传输设备
000806.SZ	20060627	未及时披露公司重大事项,业绩预测结果不准确或不及时,信息披露虚假或严重误导性陈述			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	其他输变电设备
000750.SZ	20060627	未及时披露公司重大事项,业绩预测结果不准确或不及时			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	金融业	证券
000055.SZ	20060628	信息披露虚假或严重误导性陈述	熊柱德	公司高管	公开处罚	中国证券监督管理委员会	15	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	卢卫卫	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	朱卫平	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	谢春	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	王胜国	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	熊建伟	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000055.SZ	20060628	信息披露虚假或严重误导性陈述	熊建明	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》,《股票发行与交易管理暂行条例》	是	制造业	专业工程
000921.SZ	20060705	未及时披露公司重大事项,信息披露虚假或严重误导性陈述			公开处罚	中国证券监督管理委员会	60	《中华人民共和国证券法》	否	制造业	白色家电
