,open,high,low,close
2016-08-04,81301,81791,78891,79391
2016-08-05,78891,80491,78891,80261
2016-08-08,79991,82181,79411,81721
2016-08-09,81691,82081,80601,81081
2016-08-10,80741,81991,80421,81481
2016-08-11,81791,82541,80381,80621
2016-08-12,80591,81191,79891,80391
2016-08-15,79371,79791,77811,78141
2016-08-16,78601,79331,78421,78781
2016-08-17,78671,78991,77961,78461
2016-08-18,78341,79051,77551,78731
2016-08-19,78821,79021,78191,78831
2016-08-22,78691,79401,77791,77881
2016-08-23,77811,78771,77651,78401
2016-08-24,78561,78861,77961,78271
2016-08-25,78411,78571,74841,75741
2016-08-26,75191,76081,75191,75601
2016-08-29,75601,76571,75281,75861
2016-08-30,75901,76261,75291,75441
2016-08-31,75271,76001,75191,75351
2016-09-01,75291,76491,75291,76101
2016-09-02,75821,77761,75671,77111
2016-09-05,77311,78131,77311,77521
2016-09-06,77661,78401,76791,78331
2016-09-07,78201,78581,77651,78211
2016-09-08,78441,78711,77881,78271
2016-09-09,78691,78841,78141,78611
2016-09-12,78691,78751,75791,76001
2016-09-13,76111,77041,75971,76601
2016-09-14,76481,76791,75311,75571
2016-09-19,75281,76651,75281,76251
2016-09-20,76391,77991,76361,77901
2016-09-21,77981,78271,77401,77801
2016-09-22,78141,79851,77821,78991
2016-09-23,79551,79941,79091,79911
2016-09-26,79951,80131,78691,78771
2016-09-27,78841,80021,77491,79991
2016-09-28,80171,80271,78811,79381
2016-09-29,79211,80901,78861,79151
2016-09-30,79091,79281,77721,78671
2016-10-10,78011,79151,77491,78951
2016-10-11,78761,80261,78761,80131
2016-10-12,79781,80431,79191,79641
2016-10-13,80051,80341,78191,78631
2016-10-14,78381,79531,78021,78881
2016-10-17,78991,79831,78741,79111
2016-10-18,79241,79301,78141,78971
