,open,high,low,close
2013-12-31,12735,12795,12645,12795
2014-01-02,12755,12880,12725,12865
2014-01-03,12830,12855,12720,12720
2014-01-06,12700,12715,12590,12625
2014-01-07,12635,12720,12635,12670
2014-01-08,12685,12685,12640,12660
2014-01-09,12625,12640,12500,12505
2014-01-10,12515,12550,12445,12530
2014-01-13,12560,12610,12540,12575
2014-01-14,12550,12630,12550,12610
2014-01-15,12630,12765,12505,12580
2014-01-16,12550,12700,12540,12600
2014-01-17,12550,12615,12540,12570
2014-01-20,12605,12650,12585,12620
2014-01-21,12625,12640,12480,12495
2014-01-22,12535,12570,12480,12560
2014-01-23,12520,12570,12480,12480
2014-01-24,12480,12590,12465,12505
2014-01-27,12500,12500,12425,12495
2014-01-28,12785,12785,12440,12460
2014-01-29,12415,12505,12410,12505
2014-01-30,12475,12495,12450,12480
2014-02-07,12500,12505,12455,12485
2014-02-10,12475,12490,12445,12475
2014-02-11,12490,12530,12385,12410
2014-02-12,12445,12445,12380,12410
2014-02-13,12435,12445,12395,12400
2014-02-14,12395,12405,12345,12375
2014-02-17,12405,12430,12355,12405
2014-02-18,12400,12415,12355,12355
2014-02-19,12360,12465,12360,12450
2014-02-20,12430,12435,12340,12360
2014-02-21,12350,12375,12340,12370
2014-02-24,12385,12410,12245,12260
2014-02-25,12250,12330,12235,12245
2014-02-26,12240,12275,12210,12230
2014-02-27,12310,12310,12220,12245
2014-02-28,12230,12250,12200,12240
2014-03-03,12285,12445,12145,12160
2014-03-04,12120,12200,12120,12190
2014-03-05,12245,12320,12210,12275
2014-03-06,12240,12290,12060,12125
2014-03-07,12150,12180,12110,12165
2014-03-10,11945,12120,11865,11965
2014-03-11,11985,12185,11960,12115
2014-03-12,12120,12120,11945,12005
2014-03-13,11995,12025,11900,11900
2014-03-14,11845,11950,11845,11920
2014-03-17,11965,11970,11890,11915
2014-03-18,11920,11995,11915,11980
2014-03-19,11990,12020,11950,12010
2014-03-20,11960,12070,11925,12015
2014-03-21,12000,12045,11970,12020
2014-03-24,12070,12070,11990,12045
2014-03-25,12045,12065,12000,12040
2014-03-26,12065,12070,12035,12060
2014-03-27,12040,12070,12020,12020
2014-03-28,12015,12115,12010,12095
2014-03-31,12070,12130,12025,12035
2014-04-01,12005,12020,11980,12005
2014-04-02,12010,12010,11910,11990
2014-04-03,11990,12015,11955,11970
2014-04-04,11885,11995,11885,11990
2014-04-08,12005,12010,11970,12010
2014-04-09,11990,12030,11990,12020
2014-04-10,12015,12015,11960,11970
2014-04-11,11980,12055,11980,12050
2014-04-14,12005,12050,11965,12030
2014-04-15,12040,12090,11980,12015
2014-04-16,11975,12100,11960,12000
2014-04-17,12010,12070,12010,12055
2014-04-18,12060,12070,12030,12070
2014-04-21,12100,12105,12030,12095
2014-04-22,12080,12170,12070,12150
2014-04-23,12140,12240,12140,12225
2014-04-24,12220,12220,12170,12215
2014-04-25,12220,12255,12135,12210
2014-04-28,12195,12200,12170,12185
2014-04-29,12155,12175,12115,12150
2014-04-30,12160,12160,12125,12150
2014-05-05,12150,12170,12140,12160
2014-05-06,12240,12240,12130,12160
2014-05-07,12165,12175,12160,12175
2014-05-08,12120,12160,12120,12150
2014-05-09,12145,12155,12140,12140
2014-05-12,12140,12210,12140,12210
2014-05-13,12315,12315,12170,12210
2014-05-14,12250,12250,12160,12180
2014-05-15,12310,12310,12125,12185
2014-05-16,12190,12190,12110,12130
2014-05-19,12140,12215,12140,12215
2014-05-20,12185,12215,12180,12185
2014-05-21,12185,12185,12075,12130
2014-05-22,12160,12170,12125,12145
2014-05-23,12130,12205,12130,12205
2014-05-26,12250,12280,12170,12195
2014-05-27,12225,12225,12160,12160
2014-05-28,12175,12245,12165,12210
2014-05-29,12195,12210,12160,12185
2014-05-30,12085,12180,12085,12150
2014-06-03,12215,12215,12130,12170
2014-06-04,12190,12190,12115,12125
2014-06-05,12120,12135,12105,12130
2014-06-06,12125,12160,12105,12140
2014-06-09,12125,12165,12100,12130
2014-06-10,12210,12280,12110,12195
2014-06-11,12155,12450,12130,12215
2014-06-12,12155,12190,12120,12120
2014-06-13,12145,12145,11960,12035
2014-06-16,12075,12105,12045,12100
2014-06-17,12095,12095,12065,12065
2014-06-18,12100,12200,12080,12085
2014-06-19,12080,12175,11770,12075
2014-06-20,12160,12250,12125,12220
2014-06-23,12210,12265,12160,12240
2014-06-24,12315,12385,12230,12255
2014-06-25,12275,12275,12195,12225
2014-06-26,12190,12275,12155,12240
2014-06-27,12260,12280,12195,12245
2014-06-30,12290,12290,12180,12200
2014-07-01,12200,12260,12165,12210
2014-07-02,12170,12205,11970,12115
2014-07-03,12165,12360,12165,12290
2014-07-04,12180,12325,12170,12190
2014-07-07,12160,12175,12070,12110
2014-07-08,12170,12255,12120,12225
2014-07-09,12260,12310,12150,12215
2014-07-10,12220,12220,12150,12160
2014-07-11,12140,12180,12135,12155
2014-07-14,12150,12240,12130,12200
2014-07-15,12190,12190,12140,12180
2014-07-16,12125,12185,12110,12150
2014-07-17,12170,12190,12135,12190
2014-07-18,12160,12190,12140,12155
2014-07-21,12130,12180,12100,12150
2014-07-22,12225,12265,12190,12220
2014-07-23,12240,12250,12110,12250
2014-07-24,12240,12250,12210,12240
2014-07-25,12270,12790,12270,12785
2014-07-28,12875,13415,12860,13325
2014-07-29,13285,13495,13255,13330
2014-07-30,13165,13200,12755,12875
2014-07-31,13010,13050,12765,12850
2014-08-01,12800,12845,12655,12755
2014-08-04,12750,12955,12750,12825
2014-08-05,13005,13045,12860,12890
2014-08-06,12825,12845,12645,12675
2014-08-07,12605,12795,12600,12720
